Catégorie,Substance Active,Concentration,Formulation,Produit Commercial,Numéro Homologation,Société,Fabricant,Année,eu_overall_status,eu_match_count,eu_checked_substances,eu_matched_names,eu_status_details,eu_errors
HERBICIDE,Bentazone,4 8 0 g / L,S L,f i g h t e r,H.16-21,cotugrain,BASF,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Bentazone,Bentazone,Bentazone:EU_APPROVED,
HERBICIDE,Bentazone +Imazamox,480 g/l+22.4 g/l,SL,CORUM SL,H.05-21,AGRIPROTEC,BASF,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Bentazone +Imazamox,Bentazone,Bentazone +Imazamox:EU_APPROVED,
HERBICIDE,Chlortoluron,500 g/L,SC,DESPERADO,H.08-21,AGRIPROTEC,Nufarm,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Chlortoluron,,Chlortoluron:NOT_IN_EU_LIST,
HERBICIDE,Chlortoluron,5 0 0 g / L,SC,Tolurex 50,H.006-11/21,SEPCM,AAKO,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Chlortoluron,,Chlortoluron:NOT_IN_EU_LIST,
HERBICIDE,Chlortoluron + Isoxabene,500 g/L + 18.7 g/L,SC,FLEXIDOR,H.015-18,ATLAS AGRICOLE,Dow,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Chlortoluron + Isoxabene,Isoxaben,Chlortoluron + Isoxabene:EU_APPROVED,
HERBICIDE,Chlortoluron + Isoxabene,500 g/L + 18.7 g/L,SC,Aubaine,H.014-13/23,SEPCM,Dow Agrosciences,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Chlortoluron + Isoxabene,Isoxaben,Chlortoluron + Isoxabene:EU_APPROVED,
HERBICIDE,Chlorotoluron +pendimeyhalin+ diflufenican,250g/l+300g/l+ 40g/l,SC,UMBRA 590 SC,H.030-22,BIOPROTECTIO N,SYNGENTA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Chlorotoluron +pendimeyhalin+ diflufenican,Diflufenican,Chlorotoluron +pendimeyhalin+ diflufenican:EU_APPROVED,
HERBICIDE,Clethodim,240 g/l,SC,ICASSO 240 SC,H.013-20,SANABEL AGRO,RotamAgrochemic al/rival,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clethodim,Clethodim,Clethodim:EU_APPROVED,
HERBICIDE,Clethodim,240 g/l,EC,CLETOPROTEKT,H.031-22,LIEN AGRICOLE,,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clethodim,Clethodim,Clethodim:EU_APPROVED,
HERBICIDE,Cléthodime,1 2 0 g / L,EC,Select Super,H.004-11/21,BIOPRO TECTION,U P L / A R Y S T A LIFESCIENCE,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Cléthodime,Clethodim,Cléthodime:EU_APPROVED,
HERBICIDE,Clethodim,240 g/l,EC,CLODIM FORTE 240 EC,H.004-22,SOLAGRI,SYNGENTA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clethodim,Clethodim,Clethodim:EU_APPROVED,
HERBICIDE,Cléthodime,1 2 0 g / L,EC,Akodim 120 EC,H.005-11/21,SEPCM,AAKO,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Cléthodime,Clethodim,Cléthodime:EU_APPROVED,
HERBICIDE,Clethodim,12%,EC,FYTODIM EC,H.032-22,FERTITECH,TOPAGRO BIOSCIENCE,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clethodim,Clethodim,Clethodim:EU_APPROVED,
HERBICIDE,Clodinafop-propagyl +Cloquintocet-mexyl,100g/l +25 g/l,EC,BUGUIS EC,H.008-18,AGRIPROTEC,PROPLAN/QUME,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clodinafop-propagyl +Cloquintocet-mexyl,Clodinafop,Clodinafop-propagyl +Cloquintocet-mexyl:EU_APPROVED,
HERBICIDE,Clodinafop-propargil,80 g/L,EC,,H . 0 0 7 - 1 1 / 2 1,B I O P R O T E C T I O,S Y N G E N T A,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clodinafop-propargil,Clodinafop,Clodinafop-propargil:EU_APPROVED,
HERBICIDE,Clodinafop-propargil,80 g/L,EC,80,,N,,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clodinafop-propargil,Clodinafop,Clodinafop-propargil:EU_APPROVED,
HERBICIDE,Clodinafop-propargil,240 g/L +60 g/L,EC,RUBAH,H.026-15,AGRIPLUS,PARIJAT,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clodinafop-propargil,Clodinafop,Clodinafop-propargil:EU_APPROVED,
HERBICIDE,Clodinafop-propargil,100 g/L +25 g/L,EC,Uniform,H.008-11/21,BIOPROTECTIO,SYNGENTA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clodinafop-propargil,Clodinafop,Clodinafop-propargil:EU_APPROVED,
HERBICIDE,Clodinafop-propargil,100 g/L +25 g/L,EC,100,,N,,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clodinafop-propargil,Clodinafop,Clodinafop-propargil:EU_APPROVED,
HERBICIDE,Clodinafop-propargyl + Cloquintocet-mexyl,95 g/l+25 g/l,EC,CICLOPE EC,H.002-20,EL KHADRA,INDUSTRIAS AFRAZA/ALBAU GH EUROPE SARL,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clodinafop-propargyl + Cloquintocet-mexyl,Clodinafop,Clodinafop-propargyl + Cloquintocet-mexyl:EU_APPROVED,
HERBICIDE,Clopyralid,100 g/L,EC,VERSATILL,H.014-20,ATLAS AGRICOLE,DOW AGROSCIENCE/c orteva,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clopyralid,Clopyralid,Clopyralid:EU_APPROVED,
HERBICIDE,Clopyralid,100g/l,SL,GLOPYR 100 SL,H.004-18,AGROSYSTEME S,Globachem,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clopyralid,Clopyralid,Clopyralid:EU_APPROVED,
HERBICIDE,Clopyralid,300g/l,SL,clopryd 30 SL,H.005-20,SLDA,Sharda cropchem,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clopyralid,Clopyralid,Clopyralid:EU_APPROVED,
HERBICIDE,Clopyralid,300g/l,SL,PRYSTAR SL,H.01-24,SANABEL AGRO,Sharda cropchem,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Clopyralid,Clopyralid,Clopyralid:EU_APPROVED,
HERBICIDE,Cycloxidime,100 g/L,EC,Focus Ultra,H.009-11/21,STIMA,BASF,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Cycloxidime,,Cycloxidime:NOT_IN_EU_LIST,
HERBICIDE,Cycloxidime,100 g/L,EC,stratos ultra EC,H.17-21,agriprotec,BASF,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Cycloxidime,,Cycloxidime:NOT_IN_EU_LIST,
HERBICIDE,Dicamba-Sel Dimethylamine (DMA),480g/l,EC,procamba,H.13-21,SSCC,ghardachemical,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Dicamba-Sel Dimethylamine (DMA),Dicamba,Dicamba-Sel Dimethylamine (DMA):EU_APPROVED,
HERBICIDE,Dicamba +Prosulfuron,500 g/kg+50 g/kg,WG,CASPER 55 WG,H.004-20,SOLAGRI,Syngenta,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Dicamba +Prosulfuron,Prosulfuron,Dicamba +Prosulfuron:EU_APPROVED,
HERBICIDE,Diflufenican,50%,WG,OSSETIA WG,H.008-20,El MOUSSEM,RotamAgrochemic al,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Diflufenican,Diflufenican,Diflufenican:EU_APPROVED,
HERBICIDE,Diflufenican+flufenacet,200 g/l + 400g/l,SC,FLOUKAN SC,H.008-22,SANABEL AGRO,shardacropchem,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Diflufenican+flufenacet,Diflufenican,Diflufenican+flufenacet:EU_APPROVED,
HERBICIDE,Diflufenican+flufenacet,500 g/l,SC,Diflanil,H.010-14/24,AGROSYSTEME,GLOBACHEM,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Diflufenican+flufenacet,Diflufenican,Diflufenican+flufenacet:EU_APPROVED,
HERBICIDE,Diflufenican + Flufenacet + Flurtamone,60 g/l + 240 g/l + 120 g/l,SC,Vigon 420 SC,H.012-16,PROMOCHIMIE,BAYER CROPSCIENCE,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Diflufenican + Flufenacet + Flurtamone,Diflufenican,Diflufenican + Flufenacet + Flurtamone:EU_APPROVED,
HERBICIDE,Diflufenican + Flufenacet + Flurtamone,60 % +6%,WG,Alliance,H.002-13/23,BIOPROTECTIO,NUFARM S.A,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Diflufenican + Flufenacet + Flurtamone,Diflufenican,Diflufenican + Flufenacet + Flurtamone:EU_APPROVED,
HERBICIDE,Diflufenican + Flufenacet + Flurtamone,60 % +6%,WG,polymer WG,H.19-21,AGRIPROTEC,NUFARM S.A,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Diflufenican + Flufenacet + Flurtamone,Diflufenican,Diflufenican + Flufenacet + Flurtamone:EU_APPROVED,
HERBICIDE,Diflufenican +flufenacet,200 g/l+400 g/l,SC,SC,H.009-22,BIOPROTECTIO N,UPL,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Diflufenican +flufenacet,Diflufenican,Diflufenican +flufenacet:EU_APPROVED,
HERBICIDE,Dimethenamid- P+Metazachlor +Quinmerac,100g/l+300g/l+100 g/l,SE,BUTISAN AVANT SE,H.012-20,COTUGRAIN,BASF,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Dimethenamid- P+Metazachlor +Quinmerac,Metazachlor,Dimethenamid- P+Metazachlor +Quinmerac:EU_APPROVED,
HERBICIDE,EthametSulfuron Methyl,750 g/kg,WG,MUSTER 75 WG,H.023-22,SSCC,FMC,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,EthametSulfuron Methyl,,EthametSulfuron Methyl:NOT_IN_EU_LIST,
HERBICIDE,Fénoxaprop-p-Ethyl,69g/l,EW,Foxtrot,H.027-15,AGROSYSTEME,FMC,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fénoxaprop-p-Ethyl,Fenoxaprop-P-ethyl,Fénoxaprop-p-Ethyl:EU_APPROVED,
HERBICIDE,Fénoxaprop-p-Ethyl,64 g/L +8 g/L + 24 g/L,EC,Puma Evolution,H.015-11/21,JADWA AGROTEC,BAYER CROPSCIENCE,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fénoxaprop-p-Ethyl,Fenoxaprop-P-ethyl,Fénoxaprop-p-Ethyl:EU_APPROVED,
HERBICIDE,Florosulame + Flumetsulam,75 g/L + 100 g/L,EC,Derby,H.085-11/21,promochimie,DOW,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Florosulame + Flumetsulam,Flumetsulam,Florosulame + Flumetsulam:EU_NOT_APPROVED,
HERBICIDE,Florasulam +tribenuron-methyl,200 g/kg+600 g/kg,WG,GRANSTAR MAX WG,H.12-21,AGRIPROTEC,chenminova/FMC,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Florasulam +tribenuron-methyl,Tribenuron (aka metometuron),Florasulam +tribenuron-methyl:EU_APPROVED,
HERBICIDE,Fluazifop-P-Butyl,125 g/l,EC,FOUZILE EC,H.019-15,ETS MEZGHANI,INDUST. QUIMICA KEY,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluazifop-P-Butyl,Fluazifop-P,Fluazifop-P-Butyl:EU_APPROVED,
HERBICIDE,Fluazifop-P-Butyl,1 2 5 g / l,EC,Benfuron,H.013-16,AGRIMED DISTRIBUTION,SHARDA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluazifop-P-Butyl,Fluazifop-P,Fluazifop-P-Butyl:EU_APPROVED,
HERBICIDE,Fluazifop-P-Butyl,1 5 0 g / l,EC,Fouir,H.013-17,EL KHADRA,SHARDA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluazifop-P-Butyl,Fluazifop-P,Fluazifop-P-Butyl:EU_APPROVED,
HERBICIDE,Fluazifop-P-Butyl,1 2 5 g / L,EC,Trivko,H.001-18,SOLAGRI,SYNGENTA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluazifop-P-Butyl,Fluazifop-P,Fluazifop-P-Butyl:EU_APPROVED,
HERBICIDE,Flucarbazone-sodium,7 0 %,W G,E v e r e s t 7 0 WG,H.017-11/21,AGRIPROTEC,ARYSTA LIFESCIENCE,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Flucarbazone-sodium,Flucarbazone-sodium,Flucarbazone-sodium:EU_NOT_APPROVED,
HERBICIDE,Flumetsulam,800 g/kg,WG,BROADSTRIKE WG,H.009-20,PROMOCHIMIE,DOW AGROSCIENCE,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Flumetsulam,Flumetsulam,Flumetsulam:EU_NOT_APPROVED,
HERBICIDE,Fluroxypyr,20%,EC,keynyl herbicide EC,H.11-21,etsmezghani,industrialquimicak,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluroxypyr,Fluroxypyr,Fluroxypyr:EU_APPROVED,
HERBICIDE,Fluroxypyr (ester1-,200 g/l,EC,Flurostar 200,H.011-14/24,,GLOBACHEM,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluroxypyr (ester1-,Fluroxypyr,Fluroxypyr (ester1-:EU_APPROVED,
HERBICIDE,methylheptyl),200 g/l,EC,,,,,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,methylheptyl),,methylheptyl):NOT_IN_EU_LIST,
HERBICIDE,Fluroxypyr +Clopyralid,150 g/l+60 g/l,EC,VEGA EC,H.006-20,AGRIMED DISTRIBUTION,Sharda cropchem,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluroxypyr +Clopyralid,Fluroxypyr,Fluroxypyr +Clopyralid:EU_APPROVED,
HERBICIDE,Fluroxypyr +Clopyralid,5 0 g / l + 2 8 g / l,M E,K I N V A R A M E,H . 0 0 5 - 2 2,A G R I P R O T E C,B R A C L A Y,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluroxypyr +Clopyralid,Fluroxypyr,Fluroxypyr +Clopyralid:EU_APPROVED,
HERBICIDE,Glyphosate,360 g/l,SL,GLYFOSTAR,H.002-19,SLDA,SHARDA CROPCHEM Ltd,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,360 g/l,SL,GALLUP SUPER SL,H.033-22,AGRIPROTEC,Braclaychemicals,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,360g/l,SL,Round Up Pro,H.004-15,ATLAS,,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,360 g/l,SL,DRAGON,H.003-19,FERTITECH,SHARDA CROPCHEM Lt,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,360 g/l,SL,SATELITE360 SL,H.001-19,EL KHADRA,INDUSTRIAS AFRAZA/ALBAU GH EUROPE SARL,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,360 g/l,SL,VERDIS 36 SL,H.009-17,EXCEL AGRI,Sharda Cropchem Limited,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,360 g/l,SL,NOV-UP,H.003-17,AGRINOVA,Sharda Cropchem Limited,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,360 g/l,SL,GLYPHO-CAP,H.010-17,NEGANOR FFT,,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,450 g/l,SL,GLYFAST 450 SL,H.034-22,AGRIPROTEC,Braclaychemicals,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,490g/L,SL,GALLUP HI-AKTIV SL,H.001-20,RAYEN PHYTAGRI,Barclay chemicals(R&D) Ltd.,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,480 g/l,SC,Round up innov,H.003-15,,MONSANTO,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,70%,SG,Kalach Extra,H.007-16,BIOPROTECTIO N,ARYSTA LIFESCIENCE,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,480 g/l,SL,Herbolex Max,H.008-15,SEPCM,,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,360 g/l,SL,Kalach 360,H.022-11/21,BIOPROTECTIO N,UPL/ARYSTA LIFESCIENCE,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,4 5 0 g / L,S L,R o u n d u p P lu s,H.029-11/21,,,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,G l y c e l,H . 0 1 9 - 1 1 / 2 1,A G R I M A T C O,,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,C i b l e,H . 0 1 8 - 1 1 / 2 1,A G R I P R O T E C,N U F A R M,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,A g r i a t e c h,H . 0 2 0 - 1 1 / 2 1,A G R O S Y S T E M E S,A G R I A S A,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,M a y n o z a t e,H . 0 2 5 - 1 5,A M I N C O,A G R I A S A,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,G l y w e e d,H . 0 8 6 - 1 1 / 2 1,A T L A S I N D U S T R I E,C O R O M A N DEL Ltd.,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,K l e e n U p,H . 0 9 7 - 1 1 / 2 1,B I O P R O T E C T I O N,N U F A R M,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,B l a n c a,H . 0 0 6 - 1 3 / 2 3,C O T U G R A I N IMPEX,S h a r d a W o r l d Wide,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,G L I S O 3 6 0,H . 0 0 5 - 1 6,E L K H A D R A,S I P C A M I N G ARA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,W e e d K i l l e r,H . 0 0 6 - 1 6,E L K H A D R A,S h a r d a W o r l d Wide,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,F o r t i n,H . 0 2 4 - 1 1 / 2 1,E T S M E Z G H A N I,I N D U S T R L Q UIM ICAKEY,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,B u g g y,H . 0 7 9 - 1 1 / 2 1,P R O M O C H I M I E,S I P C A M I N G ARA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,G l y p h o m a x,H . 0 1 3 - 1 4 / 2 4,L I E N A G R I C O L E,S h a r d a W o r l d Wide,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,D i s s,H . 0 9 3 - 1 1 / 2 1,P R O T A G R I,U N I T E D PHOSPHORUS,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,G l y s t e r,H . 0 2 5 - 1 1 / 2 1,S A N A B E L A G R O,S I N O N CORPORATION,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,N a s a 3 6 S L,H . 0 0 1 - 1 5,S O C O O P E C,Z E N I T H,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate,3 6 0 g / l,S L,G l y p h o t e c,H . 0 2 8 - 1 1 / 2 1,S T E C,A A K O B V,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate,Glyphosate,Glyphosate:EU_APPROVED,
HERBICIDE,Glyphosate + Oxyfluorfène,200 gL + 30 g/L,SC,Dipiril Plus,H.016-13/23,EL KHADRA,INDUSTRIAS,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate + Oxyfluorfène,Glyphosate,Glyphosate + Oxyfluorfène:EU_APPROVED,
HERBICIDE,Glyphosate + Oxyfluorfène,360 g/L +30 g/L,SC,Brout,H.030-11/21,SEPCM,AAKO,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate + Oxyfluorfène,Glyphosate,Glyphosate + Oxyfluorfène:EU_APPROVED,
HERBICIDE,Glyphosate +Carfentrazone-ethyl,360g/l +5g/l,EW,Affinex,H.006-15,COTUGRAIN IMPEX,FMC,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Glyphosate +Carfentrazone-ethyl,Glyphosate,Glyphosate +Carfentrazone-ethyl:EU_APPROVED,
HERBICIDE,Halauxifen-methyl +aminopyralid +cloquintocet –mexyl,33.7 g/l +27.2g/l+32.3 g/l,EC,TREZAK EC,H.14-21,AGRIPROTC,Dow agroscience,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Halauxifen-methyl +aminopyralid +cloquintocet –mexyl,Aminopyralid,Halauxifen-methyl +aminopyralid +cloquintocet –mexyl:EU_APPROVED,
HERBICIDE,Imazamox + Metazachlor,25 g/l +375 g/l,SC,Nopasaran,H.011-16,COTUGRAIN,BASF,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Imazamox + Metazachlor,Imazamox,Imazamox + Metazachlor:EU_APPROVED,
HERBICIDE,Iodosulfuron +Mesosulfuron +Mefenpyr,6 g/Kg +30 g/Kg +90 g/Kg,WG,Atlantis,H.033-11/21,ATLAS AGRICOLE,BAYER CROPSCIENCE,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Iodosulfuron +Mesosulfuron +Mefenpyr,Iodosulfuron,Iodosulfuron +Mesosulfuron +Mefenpyr:EU_APPROVED,
HERBICIDE,Indaziflam,500 g/l,SC,Alion 500 SC,H.013-22,PROMOCHIMIE,BAYER,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Indaziflam,Indaziflam,Indaziflam:EU_NOT_APPROVED,
HERBICIDE,Lenacil,80 % (800 g/kg),WG,VENZAR,H.003-22,SEPCM,FMC,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Lenacil,Lenacil,Lenacil:EU_APPROVED,
HERBICIDE,Lenacil,30 g/Kg+30 g/Kg +90 g/Kg,WG,Amilcar,H.036-11/21,STEC,BAYER CROPSCIENCE,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Lenacil,Lenacil,Lenacil:EU_APPROVED,
HERBICIDE,Lenacil,"7,5 g/L + 7,5 g/L+ 22,5 g/L",OD,Amilcar OD,H.037-11/21,STEC,BAYER CROPSCIENCE,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Lenacil,Lenacil,Lenacil:EU_APPROVED,
HERBICIDE,Mésosulfuron- Méthyl+Iodosulfuron- Methyl +Méfenpyrdiéthyl,10 g/l +2 g/l +30 g/l,OD,Atlantis OD,H.012-15,ATLAS AGRICOLE,BAYER CROPSCIENCE,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Mésosulfuron- Méthyl+Iodosulfuron- Methyl +Méfenpyrdiéthyl,Iodosulfuron,Mésosulfuron- Méthyl+Iodosulfuron- Methyl +Méfenpyrdiéthyl:EU_APPROVED,
HERBICIDE,Mésosulfuron- Méthyl+Iodosulfuron- Methyl +Méfenpyrdiéthyl,"45 g/kg +67,5g/kg +90g/kg",WG,OLYMPUS FLEX WG,H.009-18,ATLAS AGRICOLE,BAYER AG,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Mésosulfuron- Méthyl+Iodosulfuron- Methyl +Méfenpyrdiéthyl,Iodosulfuron,Mésosulfuron- Méthyl+Iodosulfuron- Methyl +Méfenpyrdiéthyl:EU_APPROVED,
HERBICIDE,Metazachlor,500 g/l,SC,RAPSAN 500 SC,H.002-18,AGROSYSTEME S,Globachem,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Metazachlor,Metazachlor,Metazachlor:EU_APPROVED,
HERBICIDE,Metazachlor +Quinmerac,400 g/l +100g/l,SC,RAPSAN TDI SC,H.003-18,AGROSYSTEME S,Globachem,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Metazachlor +Quinmerac,Metazachlor,Metazachlor +Quinmerac:EU_APPROVED,
HERBICIDE,Metazachlore,500 g/L,SC,TWIGA,H.022-15,BIOPROTECTIO N,AAKO BV,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Metazachlore,Metazachlor,Metazachlore:EU_APPROVED,
HERBICIDE,Metribuzine,75%,WG,Maestro 75 WG,H.042-11/21,BIOPROTECTIO,AAKO,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Metribuzine,Metribuzin,Metribuzine:EU_NOT_APPROVED,
